Date,Open,High,Low,Close,Adj Close,Volume
2009-01-20,4183.540039,4183.540039,3976.879883,3982.320068,3982.320068,0
2009-01-21,3982.350098,4151.109863,3974.520020,4142.970215,4142.970215,0
2009-01-22,4142.169922,4154.229980,4020.429932,4106.689941,4106.689941,0
2009-01-23,4105.229980,4141.919922,4006.439941,4118.740234,4118.740234,0
2009-01-26,4118.720215,4213.029785,4100.410156,4137.859863,4137.859863,0
2009-01-27,4138.080078,4199.750000,4126.950195,4176.189941,4176.189941,0
2009-01-28,4176.250000,4312.270020,4176.250000,4297.350098,4297.350098,0
2009-01-29,4296.899902,4296.899902,4167.270020,4171.000000,4171.000000,0
2009-01-30,4170.430176,4198.830078,4071.080078,4092.169922,4092.169922,0
2009-02-02,4092.270020,4103.450195,4027.540039,4077.860107,4077.860107,0
2009-02-03,4078.010010,4161.700195,4070.179932,4140.689941,4140.689941,0
2009-02-04,4140.959961,4192.870117,4084.100098,4096.040039,4096.040039,0
2009-02-05,4095.100098,4173.589844,4036.060059,4150.819824,4150.819824,0
2009-02-06,4151.220215,4265.109863,4148.810059,4254.370117,4254.370117,0
2009-02-09,4254.359863,4283.810059,4223.029785,4259.319824,4259.319824,0
2009-02-10,4257.439941,4257.439941,4035.010010,4057.429932,4057.429932,0
2009-02-11,4057.659912,4104.750000,4034.189941,4083.979980,4083.979980,0
2009-02-12,4083.889893,4086.719971,3958.689941,4083.840088,4083.840088,0
2009-02-13,4084.050049,4098.229980,4032.090088,4037.189941,4037.189941,0
2009-02-17,4034.639893,4034.639893,3866.510010,3867.239990,3867.239990,0
2009-02-18,3867.340088,3899.060059,3830.719971,3864.419922,3864.419922,0
2009-02-19,3864.419922,3903.969971,3821.939941,3831.800049,3831.800049,0
2009-02-20,3831.600098,3831.600098,3695.429932,3765.550049,3765.550049,0
2009-02-23,3765.750000,3807.929932,3642.620117,3646.379883,3646.379883,0
2009-02-24,3646.409912,3792.060059,3646.409912,3781.389893,3781.389893,0
2009-02-25,3781.229980,3815.550049,3688.540039,3743.550049,3743.550049,0
2009-02-26,3744.870117,3818.350098,3695.929932,3702.899902,3702.899902,0
2009-02-27,3701.780029,3701.780029,3602.879883,3604.330078,3604.330078,0
2009-03-02,3603.659912,3603.659912,3431.550049,3437.090088,3437.090088,0
2009-03-03,3437.399902,3487.189941,3395.610107,3410.689941,3410.689941,0
2009-03-04,3411.209961,3534.429932,3411.209961,3479.879883,3479.879883,0
2009-03-05,3478.620117,3478.620117,3313.590088,3340.620117,3340.620117,0
2009-03-06,3341.479980,3429.669922,3282.639893,3364.649902,3364.649902,0
2009-03-09,3364.419922,3419.870117,3320.360107,3340.149902,3340.149902,0
2009-03-10,3341.520020,3531.709961,3341.520020,3531.709961,3531.709961,0
2009-03-11,3532.169922,3589.500000,3495.050049,3527.649902,3527.649902,0
2009-03-12,3527.500000,3681.669922,3504.570068,3672.800049,3672.800049,0
2009-03-13,3672.520020,3715.689941,3641.020020,3702.709961,3702.709961,0
2009-03-16,3702.830078,3805.939941,3702.830078,3710.899902,3710.899902,0
2009-03-17,3710.870117,3816.899902,3687.310059,3816.659912,3816.659912,0
2009-03-18,3816.689941,3923.560059,3752.689941,3882.449951,3882.449951,0
2009-03-19,3882.290039,3921.199951,3809.540039,3820.500000,3820.500000,0
2009-03-20,3820.760010,3839.590088,3743.500000,3750.459961,3750.459961,0
2009-03-23,3752.209961,4006.360107,3752.209961,4002.649902,4002.649902,0
2009-03-24,4001.010010,4010.239990,3923.040039,3927.350098,3927.350098,0
2009-03-25,3927.330078,4021.300049,3868.850098,3974.179932,3974.179932,0
2009-03-26,3973.810059,4044.209961,3962.750000,4038.959961,4038.959961,0
2009-03-27,4038.540039,4038.540039,3950.949951,3964.080078,3964.080078,0
2009-03-30,3970.250000,3970.250000,3801.820068,3838.260010,3838.260010,0
2009-03-31,3838.439941,3936.020020,3838.439941,3875.250000,3875.250000,0
2009-04-01,3874.600098,3953.370117,3809.949951,3940.080078,3940.080078,0
2009-04-02,3940.840088,4084.379883,3940.840088,4030.050049,4030.050049,0
2009-04-03,4030.090088,4055.479980,3992.040039,4055.469971,4055.469971,0
2009-04-06,4055.449951,4055.449951,3971.510010,4026.479980,4026.479980,0
2009-04-07,4026.100098,4026.100098,3935.260010,3941.179932,3941.179932,0
2009-04-08,3941.179932,3989.639893,3927.510010,3971.739990,3971.739990,0
2009-04-09,3972.100098,4104.140137,3972.100098,4100.870117,4100.870117,0
2009-04-13,4100.549805,4135.330078,4052.580078,4109.229980,4109.229980,0
2009-04-14,4109.209961,4109.209961,4023.570068,4026.590088,4026.590088,0
2009-04-15,4026.610107,4092.189941,4011.270020,4087.120117,4087.120117,0
2009-04-16,4087.030029,4149.580078,4054.719971,4125.620117,4125.620117,0
2009-04-17,4125.310059,4175.939941,4113.000000,4143.200195,4143.200195,0
2009-04-20,4143.040039,4143.040039,3979.629883,3979.669922,3979.669922,0
2009-04-21,3976.979980,4048.050049,3950.939941,4044.659912,4044.659912,0
2009-04-22,4044.389893,4073.989990,3986.550049,3990.320068,3990.320068,0
2009-04-23,3990.879883,4038.600098,3960.989990,4032.879883,4032.879883,0
2009-04-24,4032.790039,4102.939941,4032.790039,4076.689941,4076.689941,0
2009-04-27,4076.360107,4098.790039,4033.439941,4051.340088,4051.340088,0
2009-04-28,4051.469971,4089.379883,4007.879883,4048.750000,4048.750000,0
2009-04-29,4048.820068,4166.240234,4048.820068,4129.549805,4129.549805,0
2009-04-30,4130.000000,4177.990234,4094.179932,4112.129883,4112.129883,0
2009-05-01,4112.259766,4150.410156,4084.739990,4144.270020,4144.270020,0
2009-05-04,4144.370117,4286.709961,4144.370117,4283.330078,4283.330078,0
2009-05-05,4283.279785,4289.629883,4244.859863,4267.759766,4267.759766,0
2009-05-06,4268.770020,4354.180176,4268.770020,4354.180176,4354.180176,0
2009-05-07,4350.729980,4404.859863,4296.390137,4322.089844,4322.089844,0
2009-05-08,4322.689941,4430.799805,4322.689941,4427.629883,4427.629883,0
2009-05-11,4427.399902,4427.399902,4324.390137,4326.279785,4326.279785,0
2009-05-12,4326.359863,4374.169922,4295.770020,4349.439941,4349.439941,0
2009-05-13,4348.069824,4348.069824,4247.359863,4258.140137,4258.140137,0
2009-05-14,4257.640137,4305.600098,4248.020020,4285.799805,4285.799805,0
2009-05-15,4285.350098,4293.149902,4214.240234,4234.200195,4234.200195,0
2009-05-18,4234.629883,4347.040039,4234.629883,4345.149902,4345.149902,0
2009-05-19,4345.220215,4364.979980,4324.049805,4326.299805,4326.299805,0
2009-05-20,4326.089844,4393.750000,4302.270020,4310.080078,4310.080078,0
2009-05-21,4306.180176,4306.180176,4208.209961,4246.220215,4246.220215,0
2009-05-22,4246.140137,4283.589844,4234.180176,4241.529785,4241.529785,0
2009-05-26,4240.830078,4342.410156,4215.299805,4332.470215,4332.470215,0
2009-05-27,4332.470215,4341.770020,4237.180176,4242.310059,4242.310059,0
2009-05-28,4242.520020,4324.000000,4224.660156,4308.580078,4308.580078,0
2009-05-29,4308.970215,4370.759766,4295.319824,4361.799805,4361.799805,0
2009-06-01,4362.490234,4474.640137,4362.490234,4449.879883,4449.879883,0
2009-06-02,4449.899902,4478.810059,4433.640137,4462.009766,4462.009766,0
2009-06-03,4461.459961,4461.459961,4367.819824,4403.270020,4403.270020,0
2009-06-04,4402.859863,4444.540039,4387.240234,4444.470215,4444.470215,0
2009-06-05,4444.720215,4484.669922,4410.970215,4432.830078,4432.830078,0
2009-06-08,4432.669922,4465.819824,4378.890137,4435.109863,4435.109863,0
2009-06-09,4434.580078,4458.549805,4416.720215,4437.709961,4437.709961,0
2009-06-10,4437.779785,4471.520020,4377.779785,4423.970215,4423.970215,0
2009-06-11,4423.959961,4509.660156,4423.959961,4457.620117,4457.620117,0
2009-06-12,4456.109863,4475.959961,4430.490234,4469.569824,4469.569824,0
2009-06-15,4469.330078,4469.330078,4354.339844,4371.029785,4371.029785,0
2009-06-16,4371.040039,4389.129883,4313.779785,4315.520020,4315.520020,0
2009-06-17,4315.169922,4335.520020,4283.939941,4301.359863,4301.359863,0
2009-06-18,4301.549805,4363.169922,4294.029785,4348.939941,4348.939941,0
2009-06-19,4348.899902,4381.209961,4322.629883,4347.129883,4347.129883,0
2009-06-22,4346.490234,4346.490234,4227.229980,4227.450195,4227.450195,0
2009-06-23,4227.459961,4257.850098,4216.750000,4242.330078,4242.330078,0
2009-06-24,4242.890137,4303.250000,4231.399902,4252.229980,4252.229980,0
2009-06-25,4252.200195,4343.939941,4233.839844,4337.740234,4337.740234,0
2009-06-26,4337.470215,4345.750000,4304.939941,4331.680176,4331.680176,0
2009-06-29,4332.490234,4378.270020,4321.839844,4377.040039,4377.040039,0
2009-06-30,4377.009766,4385.299805,4304.149902,4335.990234,4335.990234,0
2009-07-01,4335.850098,4390.910156,4335.850098,4352.540039,4352.540039,0
2009-07-02,4352.339844,4352.339844,4237.919922,4238.209961,4238.209961,0
2009-07-06,4237.810059,4251.720215,4190.319824,4251.640137,4251.640137,0
2009-07-07,4251.540039,4251.540039,4175.370117,4180.930176,4180.930176,0
2009-07-08,4181.819824,4203.939941,4119.910156,4168.290039,4168.290039,0
2009-07-09,4168.040039,4201.180176,4159.120117,4179.069824,4179.069824,0
2009-07-10,4178.759766,4178.759766,4132.640137,4153.939941,4153.939941,0
2009-07-13,4154.270020,4257.009766,4148.310059,4256.899902,4256.899902,0
2009-07-14,4256.899902,4280.220215,4241.959961,4278.830078,4278.830078,0
2009-07-15,4279.209961,4397.899902,4279.209961,4392.259766,4392.259766,0
2009-07-16,4391.830078,4439.660156,4371.120117,4423.870117,4423.870117,0
2009-07-17,4423.890137,4432.240234,4398.779785,4422.890137,4422.890137,0
2009-07-20,4423.100098,4465.640137,4418.649902,4462.589844,4462.589844,0
2009-07-21,4462.669922,4491.140137,4435.600098,4484.180176,4484.180176,0
2009-07-22,4484.029785,4499.279785,4447.990234,4467.750000,4467.750000,0
2009-07-23,4467.950195,4576.799805,4464.450195,4560.879883,4560.879883,0
2009-07-24,4560.839844,4591.020020,4530.459961,4587.680176,4587.680176,0
2009-07-27,4568.220215,4600.930176,4564.669922,4599.890137,4599.890137,0
2009-07-28,4599.830078,4601.839844,4542.009766,4580.419922,4580.419922,0
2009-07-29,4579.330078,4579.330078,4533.959961,4563.180176,4563.180176,0
2009-07-30,4564.100098,4652.669922,4564.100098,4610.450195,4610.450195,0
2009-07-31,4611.470215,4638.279785,4591.049805,4617.790039,4617.790039,0
2009-08-03,4619.609863,4685.299805,4619.609863,4677.299805,4677.299805,0
2009-08-04,4676.470215,4696.740234,4653.009766,4690.899902,4690.899902,0
2009-08-05,4690.330078,4701.649902,4644.640137,4685.910156,4685.910156,0
2009-08-06,4685.270020,4706.990234,4639.950195,4663.919922,4663.919922,0
2009-08-07,4664.089844,4748.100098,4664.089844,4708.890137,4708.890137,0
2009-08-10,4708.779785,4714.879883,4677.470215,4702.950195,4702.950195,0
2009-08-11,4702.879883,4702.879883,4639.370117,4640.790039,4640.790039,0
2009-08-12,4640.470215,4714.490234,4634.080078,4684.220215,4684.220215,0
2009-08-13,4683.990234,4714.439941,4661.060059,4713.509766,4713.509766,0
2009-08-14,4713.509766,4715.290039,4638.569824,4681.759766,4681.759766,0
2009-08-17,4681.330078,4681.330078,4577.290039,4582.229980,4582.229980,0
2009-08-18,4582.279785,4628.549805,4582.279785,4621.029785,4621.029785,0
2009-08-19,4620.830078,4673.209961,4582.819824,4658.160156,4658.160156,0
2009-08-20,4658.000000,4711.000000,4658.000000,4703.790039,4703.790039,0
2009-08-21,4704.240234,4794.370117,4704.240234,4785.819824,4785.819824,0
2009-08-24,4785.910156,4834.600098,4778.229980,4791.759766,4791.759766,0
2009-08-25,4791.750000,4842.549805,4791.560059,4797.399902,4797.399902,0
2009-08-26,4796.970215,4819.979980,4769.160156,4800.720215,4800.720215,0
2009-08-27,4800.459961,4823.410156,4752.870117,4811.839844,4811.839844,0
2009-08-28,4811.890137,4833.640137,4765.799805,4789.009766,4789.009766,0
2009-08-31,4788.859863,4788.859863,4731.970215,4760.399902,4760.399902,0
2009-09-01,4760.020020,4786.470215,4652.020020,4662.040039,4662.040039,0
2009-09-02,4662.229980,4673.330078,4639.200195,4648.069824,4648.069824,0
2009-09-03,4648.189941,4683.709961,4642.100098,4683.410156,4683.410156,0
2009-09-04,4683.470215,4737.509766,4679.160156,4736.979980,4736.979980,0
2009-09-08,4737.180176,4782.149902,4737.180176,4775.149902,4775.149902,0
2009-09-09,4775.149902,4815.270020,4770.950195,4801.959961,4801.959961,0
2009-09-10,4802.250000,4845.649902,4780.020020,4845.649902,4845.649902,0
2009-09-11,4845.939941,4866.200195,4823.339844,4836.759766,4836.759766,0
2009-09-14,4835.660156,4860.899902,4801.330078,4857.299805,4857.299805,0
2009-09-15,4857.240234,4876.669922,4821.609863,4859.350098,4859.350098,0
2009-09-16,4859.310059,4930.640137,4859.310059,4930.640137,4930.640137,0
2009-09-17,4929.680176,4962.020020,4905.399902,4922.680176,4922.680176,0
2009-09-18,4922.700195,4949.069824,4921.569824,4933.700195,4933.700195,0
2009-09-21,4933.470215,4933.470215,4884.970215,4912.740234,4912.740234,0
2009-09-22,4912.810059,4957.919922,4912.810059,4950.109863,4950.109863,0
2009-09-23,4949.680176,4989.529785,4899.870117,4902.310059,4902.310059,0
2009-09-24,4902.270020,4925.729980,4842.430176,4863.879883,4863.879883,0
2009-09-25,4863.080078,4876.910156,4823.259766,4839.200195,4839.200195,0
2009-09-28,4839.299805,4919.410156,4839.299805,4911.640137,4911.640137,0
2009-09-29,4911.729980,4941.720215,4894.970215,4901.350098,4901.350098,0
2009-09-30,4901.470215,4910.669922,4841.830078,4881.959961,4881.959961,0
2009-10-01,4881.740234,4881.740234,4770.029785,4773.069824,4773.069824,0
2009-10-02,4772.569824,4776.700195,4727.359863,4759.560059,4759.560059,0
2009-10-05,4759.689941,4840.180176,4759.689941,4829.600098,4829.600098,0
2009-10-06,4830.220215,4915.500000,4830.220215,4894.790039,4894.790039,0
2009-10-07,4894.470215,4908.629883,4874.060059,4906.950195,4906.950195,0
2009-10-08,4907.220215,4959.220215,4907.220215,4939.629883,4939.629883,0
2009-10-09,4939.390137,4967.020020,4929.950195,4966.649902,4966.649902,0
2009-10-12,4967.250000,5004.390137,4967.250000,4994.370117,4994.370117,0
2009-10-13,4994.399902,4994.399902,4944.930176,4977.870117,4977.870117,0
2009-10-14,4978.500000,5069.640137,4978.500000,5064.580078,5064.580078,0
2009-10-15,5063.609863,5083.229980,5036.270020,5083.209961,5083.209961,0
2009-10-16,5082.939941,5082.939941,5019.240234,5042.379883,5042.379883,0
2009-10-19,5042.549805,5098.569824,5038.959961,5084.509766,5084.509766,0
2009-10-20,5084.620117,5085.100098,5038.750000,5056.069824,5056.069824,0
2009-10-21,5055.359863,5093.759766,4999.819824,5001.370117,5001.370117,0
2009-10-22,5001.569824,5066.080078,4974.359863,5054.660156,5054.660156,0
2009-10-23,5054.720215,5054.720215,4959.240234,4982.790039,4982.790039,0
2009-10-26,4982.799805,5024.620117,4907.080078,4914.080078,4914.080078,0
2009-10-27,4913.959961,4949.240234,4898.129883,4922.359863,4922.359863,0
2009-10-28,4922.330078,4924.020020,4849.839844,4851.560059,4851.560059,0
2009-10-29,4852.089844,4951.620117,4852.089844,4951.149902,4951.149902,0
2009-10-30,4950.830078,4950.830078,4799.879883,4812.240234,4812.240234,0
2009-11-02,4812.729980,4885.439941,4782.540039,4845.750000,4845.750000,0
2009-11-03,4845.450195,4862.660156,4805.410156,4856.180176,4856.180176,0
2009-11-04,4856.450195,4930.810059,4856.450195,4866.450195,4866.450195,0
2009-11-05,4866.910156,4951.109863,4866.910156,4950.390137,4950.390137,0
2009-11-06,4950.339844,4969.950195,4916.080078,4965.259766,4965.259766,0
2009-11-09,4965.319824,5067.479980,4965.319824,5066.990234,5066.990234,0
2009-11-10,5066.120117,5087.479980,5048.580078,5073.430176,5073.430176,0
2009-11-11,5072.990234,5126.609863,5072.990234,5094.330078,5094.330078,0
2009-11-12,5094.200195,5107.770020,5028.970215,5041.350098,5041.350098,0
2009-11-13,5041.459961,5082.470215,5027.629883,5060.970215,5060.970215,0
2009-11-16,5061.089844,5153.180176,5061.089844,5132.790039,5132.790039,0
2009-11-17,5132.930176,5142.450195,5104.830078,5141.810059,5141.810059,0
2009-11-18,5141.240234,5150.770020,5114.430176,5150.180176,5150.180176,0
2009-11-19,5149.620117,5149.620117,5065.680176,5093.919922,5093.919922,0
2009-11-20,5093.229980,5095.950195,5063.439941,5084.160156,5084.160156,0
2009-11-23,5084.830078,5176.100098,5084.830078,5152.000000,5152.000000,0
2009-11-24,5151.979980,5163.950195,5114.910156,5153.729980,5153.729980,0
2009-11-25,5153.609863,5171.939941,5145.330078,5170.180176,5170.180176,0
2009-11-27,5169.790039,5169.790039,5049.600098,5088.970215,5088.970215,0
2009-11-30,5088.740234,5117.970215,5068.140137,5105.540039,5105.540039,0
2009-12-01,5105.609863,5178.180176,5105.609863,5165.640137,5165.640137,0
2009-12-02,5165.839844,5184.790039,5137.290039,5157.410156,5157.410156,0
2009-12-03,5157.890137,5189.279785,5105.430176,5111.919922,5111.919922,0
2009-12-04,5112.799805,5191.580078,5090.669922,5126.669922,5126.669922,0
2009-12-07,5126.660156,5148.839844,5105.120117,5113.189941,5113.189941,0
2009-12-08,5113.089844,5113.089844,5042.560059,5056.000000,5056.000000,0
2009-12-09,5056.399902,5077.850098,5034.580078,5074.089844,5074.089844,0
2009-12-10,5074.310059,5118.979980,5074.310059,5097.770020,5097.770020,0
2009-12-11,5097.240234,5126.439941,5096.220215,5116.189941,5116.189941,0
2009-12-14,5116.479980,5142.790039,5116.479980,5136.879883,5136.879883,0
2009-12-15,5135.740234,5135.740234,5097.009766,5109.520020,5109.520020,0
2009-12-16,5109.669922,5143.259766,5105.589844,5110.089844,5110.089844,0
2009-12-17,5109.799805,5109.799805,5049.379883,5049.379883,5049.379883,0
2009-12-18,5049.640137,5078.700195,5031.629883,5064.959961,5064.959961,0
2009-12-21,5064.799805,5129.140137,5064.799805,5111.359863,5111.359863,0
2009-12-22,5111.250000,5135.750000,5111.250000,5122.149902,5122.149902,0
2009-12-23,5122.129883,5134.759766,5108.000000,5121.020020,5121.020020,0
2009-12-24,5121.430176,5140.879883,5121.430176,5139.410156,5139.410156,0
2009-12-28,5139.910156,5154.770020,5129.020020,5147.310059,5147.310059,0
2009-12-29,5147.399902,5160.200195,5140.379883,5141.140137,5141.140137,0
2009-12-30,5141.069824,5141.759766,5120.779785,5141.759766,5141.759766,0
2009-12-31,5140.939941,5146.149902,5094.129883,5095.729980,5095.729980,0
2010-01-04,5096.100098,5184.750000,5096.100098,5180.339844,5180.339844,0
2010-01-05,5180.220215,5198.600098,5165.899902,5197.750000,5197.750000,0
2010-01-06,5197.609863,5213.600098,5182.049805,5206.459961,5206.459961,0
2010-01-07,5206.370117,5241.680176,5183.540039,5235.450195,5235.450195,0
2010-01-08,5235.339844,5245.080078,5213.919922,5241.799805,5241.799805,0
2010-01-11,5244.109863,5266.930176,5238.069824,5260.140137,5260.140137,0
2010-01-12,5259.919922,5259.919922,5202.439941,5221.390137,5221.390137,0
2010-01-13,5221.589844,5270.049805,5209.879883,5255.520020,5255.520020,0
2010-01-14,5255.470215,5273.779785,5246.040039,5266.069824,5266.069824,0
2010-01-15,5265.850098,5265.850098,5190.959961,5212.180176,5212.180176,0
2010-01-19,5212.410156,5269.770020,5203.470215,5268.100098,5268.100098,0
2010-01-20,5267.560059,5267.560059,5184.319824,5221.350098,5221.350098,0
2010-01-21,5220.959961,5229.740234,5101.620117,5108.979980,5108.979980,0
2010-01-22,5108.359863,5111.189941,5004.390137,5012.270020,5012.270020,0
2010-01-25,5013.379883,5064.500000,5013.379883,5033.439941,5033.439941,0
2010-01-26,5033.459961,5060.029785,5001.689941,5008.669922,5008.669922,0
2010-01-27,5008.580078,5043.060059,4969.240234,5033.930176,5033.930176,0
2010-01-28,5034.160156,5057.839844,4963.919922,4993.750000,4993.750000,0
2010-01-29,4994.060059,5049.350098,4951.689941,4959.379883,4959.379883,0
2010-02-01,4959.890137,5030.819824,4959.890137,5029.140137,5029.140137,0
2010-02-02,5029.580078,5103.689941,5029.430176,5096.520020,5096.520020,0
2010-02-03,5095.970215,5095.970215,5048.790039,5060.930176,5060.930176,0
2010-02-04,5060.899902,5060.899902,4904.759766,4906.890137,4906.890137,0
2010-02-05,4908.540039,4920.640137,4809.770020,4909.089844,4909.089844,0
2010-02-08,4909.220215,4928.759766,4863.680176,4864.959961,4864.959961,0
2010-02-09,4866.089844,4967.000000,4866.089844,4927.240234,4927.240234,0
2010-02-10,4927.169922,4944.520020,4880.740234,4919.839844,4919.839844,0
2010-02-11,4919.790039,4972.149902,4887.810059,4964.709961,4964.709961,0
2010-02-12,4964.399902,4964.399902,4890.160156,4942.930176,4942.930176,0
2010-02-16,4943.520020,5037.339844,4943.520020,5031.899902,5031.899902,0
2010-02-17,5032.439941,5060.240234,5032.439941,5051.540039,5051.540039,0
2010-02-18,5051.390137,5087.939941,5042.200195,5080.569824,5080.569824,0
2010-02-19,5080.240234,5100.609863,5052.609863,5085.729980,5085.729980,0
2010-02-22,5086.009766,5098.810059,5067.660156,5080.839844,5080.839844,0
2010-02-23,5080.310059,5086.879883,5014.589844,5024.600098,5024.600098,0
2010-02-24,5024.689941,5076.759766,5024.689941,5070.990234,5070.990234,0
2010-02-25,5070.950195,5070.950195,4984.240234,5050.359863,5050.359863,0
2010-02-26,5050.390137,5071.180176,5028.669922,5056.580078,5056.580078,0
2010-03-01,5056.779785,5094.509766,5056.779785,5092.629883,5092.629883,0
2010-03-02,5092.509766,5127.740234,5092.509766,5104.680176,5104.680176,0
2010-03-03,5104.450195,5139.740234,5097.569824,5106.100098,5106.100098,0
2010-03-04,5106.100098,5130.330078,5102.359863,5124.779785,5124.779785,0
2010-03-05,5125.040039,5192.850098,5125.040039,5189.430176,5189.430176,0
2010-03-08,5189.430176,5200.229980,5178.620117,5184.899902,5184.899902,0
2010-03-09,5184.839844,5215.430176,5169.859863,5192.500000,5192.500000,0
2010-03-10,5192.479980,5227.919922,5188.540039,5210.330078,5210.330078,0
2010-03-11,5210.290039,5232.569824,5180.959961,5232.569824,5232.569824,0
2010-03-12,5232.720215,5245.180176,5215.910156,5230.109863,5230.109863,0
2010-03-15,5230.109863,5243.799805,5199.859863,5241.850098,5241.850098,0
2010-03-16,5241.890137,5281.890137,5241.379883,5278.379883,5278.379883,0
2010-03-17,5278.479980,5321.669922,5278.479980,5306.080078,5306.080078,0
2010-03-18,5306.189941,5315.279785,5282.140137,5306.359863,5306.359863,0
2010-03-19,5306.669922,5323.299805,5261.430176,5283.370117,5283.370117,0
2010-03-22,5284.040039,5312.580078,5251.140137,5303.799805,5303.799805,0
2010-03-23,5303.859863,5346.879883,5300.850098,5343.729980,5343.729980,0
2010-03-24,5343.660156,5343.660156,5306.629883,5313.080078,5313.080078,0
2010-03-25,5313.209961,5370.220215,5302.390137,5305.729980,5305.729980,0
2010-03-26,5306.000000,5342.879883,5291.810059,5311.259766,5311.259766,0
2010-03-29,5311.680176,5344.669922,5311.680176,5338.240234,5338.240234,0
2010-03-30,5338.299805,5354.520020,5317.529785,5330.549805,5330.549805,0
2010-03-31,5330.500000,5338.549805,5296.680176,5318.939941,5318.939941,0
2010-04-01,5319.379883,5367.759766,5319.379883,5362.359863,5362.359863,0
2010-04-05,5362.390137,5397.069824,5362.390137,5392.759766,5392.759766,0
2010-04-06,5392.700195,5407.890137,5376.470215,5397.709961,5397.709961,0
2010-04-07,5397.660156,5397.660156,5342.649902,5363.319824,5363.319824,0
2010-04-08,5363.240234,5397.979980,5335.470215,5386.339844,5386.339844,0
2010-04-09,5386.500000,5419.899902,5386.500000,5418.229980,5418.229980,0
2010-04-12,5418.250000,5442.040039,5418.250000,5429.859863,5429.859863,0
2010-04-13,5429.839844,5435.080078,5395.439941,5426.649902,5426.649902,0
2010-04-14,5426.930176,5481.180176,5426.930176,5481.180176,5481.180176,0
2010-04-15,5480.990234,5493.310059,5469.080078,5482.370117,5482.370117,0
2010-04-16,5482.220215,5482.220215,5372.069824,5393.899902,5393.899902,0
2010-04-19,5393.959961,5428.729980,5367.500000,5426.720215,5426.720215,0
2010-04-20,5426.850098,5472.600098,5426.850098,5462.970215,5462.970215,0
2010-04-21,5463.049805,5475.669922,5409.540039,5441.439941,5441.439941,0
2010-04-22,5441.310059,5441.310059,5371.359863,5432.779785,5432.779785,0
2010-04-23,5432.549805,5470.160156,5413.459961,5469.660156,5469.660156,0
2010-04-26,5469.629883,5474.870117,5435.310059,5440.290039,5440.290039,0
2010-04-27,5440.250000,5440.600098,5310.189941,5318.779785,5318.779785,0
2010-04-28,5318.779785,5378.040039,5318.779785,5363.270020,5363.270020,0
2010-04-29,5363.270020,5435.569824,5363.270020,5420.200195,5420.200195,0
2010-04-30,5420.120117,5427.890137,5338.089844,5340.029785,5340.029785,0
2010-05-03,5340.000000,5414.640137,5340.000000,5400.200195,5400.200195,0
2010-05-04,5399.779785,5399.779785,5269.629883,5292.649902,5292.649902,0
2010-05-05,5291.930176,5302.580078,5230.089844,5257.939941,5257.939941,0
2010-05-06,5257.830078,5260.859863,4813.990234,5088.620117,5088.620117,0
2010-05-07,5089.009766,5123.490234,4966.729980,5032.509766,5032.509766,0
2010-05-10,5038.979980,5260.029785,5038.979980,5226.970215,5226.970215,0
2010-05-11,5226.649902,5267.589844,5177.529785,5206.669922,5206.669922,0
2010-05-12,5207.270020,5265.930176,5207.270020,5260.580078,5260.580078,0
2010-05-13,5260.569824,5266.140137,5198.109863,5201.410156,5201.410156,0
2010-05-14,5201.180176,5201.180176,5069.930176,5110.149902,5110.149902,0
2010-05-17,5110.479980,5128.919922,5017.979980,5107.220215,5107.220215,0
2010-05-18,5107.470215,5156.859863,5022.930176,5038.620117,5038.620117,0
2010-05-19,5038.580078,5051.240234,4962.439941,5021.899902,5021.899902,0
2010-05-20,5018.740234,5018.740234,4835.620117,4835.649902,4835.649902,0
2010-05-21,4834.830078,4913.189941,4766.810059,4909.439941,4909.439941,0
2010-05-24,4909.279785,4909.529785,4832.339844,4837.770020,4837.770020,0
2010-05-25,4837.089844,4839.589844,4697.990234,4833.720215,4833.720215,0
2010-05-26,4833.790039,4896.049805,4799.049805,4807.569824,4807.569824,0
2010-05-27,4809.729980,4951.359863,4809.729980,4949.450195,4949.450195,0
2010-05-28,4948.979980,4948.979980,4867.020020,4882.379883,4882.379883,0
2010-06-01,4882.339844,4898.080078,4795.890137,4799.759766,4799.759766,0
2010-06-02,4799.819824,4916.919922,4799.819824,4915.200195,4915.200195,0
2010-06-03,4915.250000,4946.009766,4881.790039,4924.229980,4924.229980,0
2010-06-04,4923.509766,4923.509766,4748.600098,4768.759766,4768.759766,0
2010-06-07,4768.839844,4794.479980,4712.370117,4715.129883,4715.129883,0
2010-06-08,4715.149902,4790.549805,4694.399902,4784.020020,4784.020020,0
2010-06-09,4785.379883,4837.580078,4732.700195,4749.609863,4749.609863,0
2010-06-10,4750.100098,4889.180176,4750.100098,4883.779785,4883.779785,0
2010-06-11,4882.959961,4894.830078,4845.319824,4892.509766,4892.509766,0
2010-06-14,4892.859863,4944.060059,4873.330078,4875.200195,4875.200195,0
2010-06-15,4875.240234,4976.669922,4875.240234,4976.200195,4976.200195,0
2010-06-16,4976.100098,4988.209961,4940.680176,4973.129883,4973.129883,0
2010-06-17,4973.109863,4983.970215,4934.870117,4980.720215,4980.720215,0
2010-06-18,4981.189941,5003.470215,4975.470215,4992.209961,4992.209961,0
2010-06-21,4992.209961,5049.859863,4963.250000,4984.540039,4984.540039,0
